title,raw_title,author,avg_rating,ratings_count,cover_url,details_url,page_count,genres,source,description
Diaspora,Diaspora,Greg Egan,3.5714285,14,https://covers.openlibrary.org/b/id/1009216-L.jpg,https://openlibrary.org/works/OL115341W,352,"Cloning, Fiction, Science fiction, Fiction, science fiction, hard science fiction, Cyberspace",open_library_api,"From back cover HarperPrism paperback November 1999:

It is the thirtieth century.  The ""world"" has evolved into a vast network of probes, satellites, and servers knitting the solar system into one scape from the outer planets to the sun.  Humanity, too, has reconfigured itself.  Most people have chosen immortality, joining the polises to become conscious software.  Others have opted for disposable, renewable robotic bodies that remain in contact with the physical world.  A few holdouts stubbornly remain fleshers struggling to shape an antiquated existence in the muck and jungle of Earth.

And then there is the Orphan, a genderless digital being grown from a mind seed.

WHen an unforeseen disaster ravages the fleshers, it awakens the polises to the possibility of their own extinction from bizarre astrophysical processes that seemingly violate fundamental laws of nature.  It is up to the Orphan and a group of refugees to find the knowledge that will save them all -- a search that will lead them on a quantum adventure to a higher dimension beyond the macrocosmos...."
Transactions on Engineering Technologies,Transactions on Engineering Technologies,Sio-Iong Ao,3.0,1,https://covers.openlibrary.org/b/id/9334768-L.jpg,https://openlibrary.org/works/OL20667190W,474,"Computer engineering, Software engineering, Engineering, Technology, Computer science",open_library_api,
Invitation to Computer Science,Invitation to Computer Science,G. Michael Schneider,5.0,1,https://covers.openlibrary.org/b/id/8524066-L.jpg,https://openlibrary.org/works/OL1926026W,724,"Computer science, Java (Computer program language), C++ (Computer program language), General Theory of Computing, Computers - General Information",open_library_api,
2061,2061,Arthur C. Clarke,3.7307692,26,https://covers.openlibrary.org/b/id/4747070-L.jpg,https://openlibrary.org/works/OL17408W,279,"Science fiction, Extraterrestrial beings, Fiction, General Science fiction, Long Now Manual for Civilization",open_library_api,"A re-visitation of the imaginative future painted by Arthur C. Clarke in his previous two books [2001: A Space Odyssey][1] and [2010: Odyssey two][2]. 

Two expeditions into space are inextricably tangled by human necessity and the immutable laws of physics. Heywood Floyd, survivor of two previous encounters with the mysterious monoliths must once again confront David Bowman - or whatever Bowman has become - a newly independent HAL, and the power of an alien race that has decided Humanity is to play a part in the Evolution of the Galaxy whether it wishes to or not.


  [1]: http://openlibrary.org/works/OL17365W/2001
  [2]: http://openlibrary.org/works/OL17413W/2010"
Computer Confluence,Computer Confluence,George Beekman,0.0,0,https://covers.openlibrary.org/b/id/2334515-L.jpg,https://openlibrary.org/works/OL51556W,480,"Informatica, Computers, Computer science, Information technology",open_library_api,"For courses in Introduction to Computers and Information Technology offered in departments of CIS, Computer Science, or Business.

Available in two separate editions for maximum classroom flexibility, Computer Confluence combines three information sources–an illustrated textbook, a multimedia CD-ROM, and an up-to-the-minute Companion Website–to explore the promises and challenges of information technology, its effect on businesses, people, society, and the future. The authors seamlessly integrate this text with an unparalleled media package to provide a valuable learning experience. With its lively writing style, this is the perfect text for professors who want to explore the promises and challenges of information technology."
Data Structures and Algorithms Made Easy,Data Structures and Algorithms Made Easy,Narasimha Karumanchi,2.0,4,https://covers.openlibrary.org/b/id/11067110-L.jpg,https://openlibrary.org/works/OL24463217W,455,"Data structures (computer science), Computer algorithms, Employment interviewing",open_library_api,
Computer Concepts,Computer Concepts,June Jamrich Parsons,3.5,2,https://covers.openlibrary.org/b/id/9289977-L.jpg,https://openlibrary.org/works/OL2373712W,336,"Amateurs' manuals, Computer input-output equipment, Computer science, Computer software, Computers",open_library_api,
Mona Lisa Overdrive,Mona Lisa Overdrive,William Gibson,3.9491525,59,https://covers.openlibrary.org/b/id/3327832-L.jpg,https://openlibrary.org/works/OL27253W,320,"Science fiction, Fiction, general, American literature, Long Now Manual for Civilization, Sprawl Trilogy",open_library_api,"Mona Lisa Overdrive is the final novel of the William Gibson's cyberpunk Sprawl trilogy.

Living in the vast computer landscape of cyberspace, young Mona taps into the mind of world-famous Sense/Net star Angie Mitchell who deciphers cyperspace plans, including those devised by Japanese underworld."
The Book of Why,The Book of Why,Judea Pearl,4.2,5,https://covers.openlibrary.org/b/id/8179733-L.jpg,https://openlibrary.org/works/OL17872278W,425,"Nonfiction, Computers, Computer Science, Causation, Inference",open_library_api,"A Turing Award-winning computer scientist and statistician shows how understanding causality has revolutionized science and will revolutionize artificial intelligence

“Correlation is not causation.” This mantra, chanted by scientists for more than a century, has led to a virtual prohibition on causal talk. Today, that taboo is dead. The causal revolution, instigated by Judea Pearl and his colleagues, has cut through a century of confusion and established causality–the study of cause and effect–on a firm scientific basis. His work explains how we can know easy things, like whether it was rain or a sprinkler that made a sidewalk wet; and how to answer hard questions, like whether a drug cured an illness. Pearl’s work enables us to know not just whether one thing causes another: it lets us explore the world that is and the worlds that could have been. It shows us the essence of human thought and key to artificial intelligence. Anyone who wants to understand either needs The Book of Why."
Gray Hat Hacking,Gray Hat Hacking,Shon Harris,3.5,2,https://covers.openlibrary.org/b/id/6768382-L.jpg,https://openlibrary.org/works/OL15111477W,595,"Computer hackers, Computer security, Hackers, Computer crimes, Networking",open_library_api,
Les Robots,Les Robots,Isaac Asimov,4.252747,182,https://covers.openlibrary.org/b/id/12385229-L.jpg,https://openlibrary.org/works/OL46241W,245,"smear campaigns, supercomputers, computers, Frankenstein complex, hyperspace",open_library_api,"I, Robot is a fixup novel of science fiction short stories or essays by American writer Isaac Asimov. The stories originally appeared in the American magazines Super Science Stories and Astounding Science Fiction between 1940 and 1950 and were then compiled into a book for stand-alone publication by Gnome Press in 1950, in an initial edition of 5,000 copies. The stories are woven together by a framing narrative in which the fictional Dr. Susan Calvin tells each story to a reporter (who serves as the narrator) in the 21st century. Although the stories can be read separately, they share a theme of the interaction of humans, robots, and morality, and when combined they tell a larger story of Asimov's fictional history of robotics.


----------

Contains:
""Introduction"" 
""Robbie"" (1940, 1950)
""Runaround"" (1942)
""Reason"" (1941)
""Catch That Rabbit"" (1944)
""Liar!"" (1941)
""Little Lost Robot"" (1947)
""Escape!"" (1945)
""Evidence"" (1946)
""The Evitable Conflict"" (1950)"
